Gene,Slope,P-value,FDR
FAM231A,-0.0112926595534548,0.3372678373972526,
RP5-875O13.7,0.0230706933067151,0.545344649308902,
EIF1AXP1,0.376264638483014,8.368208858274848e-07,
ESPNP,0.045834233694979,0.5797376127182936,
RP1-163M9.7,-0.0194513452564416,0.1679658147952267,
FAM231C,0.0024355967561121,0.8648423866248586,
RP5-1182A14.7,0.0126277162899099,0.0869712730020376,
RNU1-4,0.0006492755007526,0.8510879274622027,
CROCCP4,-0.030931413319485,0.2220510564416709,
MST1L,-0.1900395595178483,0.0395259847498599,
RP11-108M9.1,0.0062502546602328,0.6225648427073367,
RP11-108M9.2,0.0147035502645675,0.7295356278439529,
MIR3675,0.0,,
RP11-108M9.3,-0.0729562941358304,0.4419346026824557,
RP11-108M9.4,-0.0168407451686312,0.8215544439299641,
RP11-108M9.5,0.0275424159682531,0.7243305218834508,
RNU1-2,-0.0046787271395077,0.8408694824296963,
RP11-108M9.6,-0.0525840768050254,0.5863694477226331,
CROCC,-0.1800965704131338,0.0109595163137469,
MFAP2,-0.0053758921497096,0.9601867508623276,
RP1-37C10.3,-0.0577640138959589,0.0280501949099069,
ATP13A2,-0.1054557541198946,0.0059764742917166,
SDHB,0.0626607841574385,0.1968902973225219,
PADI2,0.1823252220943924,0.0526583076854427,
RP11-380J14.1,0.009610016665699,0.7989833472606621,
RP11-380J14.4,-0.0177974348916619,0.1134453602119616,
PADI1,-0.0524295434846789,0.6327706225921333,
PADI3,-0.1193596333678104,0.0745365648134754,
MIR3972,-0.0037456177350188,0.3183269325923538,
PADI4,0.000382423571383,0.9955002211316268,
PADI6,0.104314748548006,0.3734959846716684,
RCC2,-0.056640833277453,0.138175685873708,
ARHGEF10L,-0.1323709243234332,0.0692270773928378,
RP11-473A10.2,0.0037753953178377,0.7738706008251417,
ACTL8,0.0138561588331656,0.7099575867390615,
LINC01654,0.00861779573626,0.7370951027815644,
IGSF21,-0.2638375836491653,0.0654799877010297,
RP11-174G17.3,-0.0450621997382765,0.4291624912906731,
RP11-174G17,0.0130310735775061,0.3166855116665137,
RP11-422P22.1,-0.0011351136926796,0.8885246729720164,
KLHDC7A,-0.065316368542831,0.3612395200978134,
DYNLL1P3,-0.0117419160398619,0.352490966021419,
RP1-8B22.2,0.0002072298958018,0.9582574882926462,
PAX7,-0.011912809707118,0.8223146495496191,
TAS1R2,-0.0174207305618605,0.7386077869277043,
ALDH4A1,0.0284834716631535,0.5786481206992876,
MIR4695,0.0033734894345182,0.1603314696236161,
MIR1290,-0.0036911599935472,0.3194678713389574,
IFFO2,-0.0986327881396931,0.0646048262199119,
RP5-1126H10.2,-0.1011746949448847,0.1285115346296366,
UBR4,-0.0441371877997456,0.208025788863422,
RP1-43E13.2,0.0073963747535632,0.9106647530008548,
EMC1,-0.0883595074495946,0.061060631011327,
MRTO4,0.0106890276262645,0.7953474849713411,
AKR7L,-0.1123930682404549,0.2713628709352574,
AKR7A3,-0.2182376318924192,0.0775940047080561,
RP4-657E11.10,0.0834946360934165,0.3163315214374826,
AKR7A2,-0.0793398100797243,0.0565067351372776,
RNU6-1099P,0.0162702320227779,0.4852766024046797,
PQLC2,0.0006817452849527,0.9843985962071624,
CAPZB,-0.0038666447949942,0.92105552976545,
RN7SL277P,-0.0018485793320185,0.9606273674745098,
RNU4-28P,-0.0058443226736712,0.3260666396726877,
RP5-1056L3.1,-0.01480061768789,0.2701540704352712,
MINOS1,-0.0495165198176991,0.1246041978695528,
RP5-1056L3.3,-0.163916732441345,0.0365090614020232,
NBL1,-0.2683841809857227,0.0007356498405674,
HTR6,0.004695063297312,0.9637560681175844,
TMCO4,-0.1355520311984442,0.0176174415581597,
RNF186,0.0116704168464911,0.7674274848283505,
RP11-91K11.2,0.0066564862408176,0.6654043835827188,
OTUD3,0.0076007377949961,0.871727835002633,
PLA2G2E,-0.0027216304717147,0.9040878901479484,
RN7SL304P,0.0069587537190203,0.6453146369375262,
PLA2G2A,0.0190401241321729,0.9115322206739632,
PLA2G5,-0.0795846914282632,0.4593964409220643,
PLA2G2D,0.011562774139717,0.9153835388626804,
PLA2G2F,0.0789463502720223,0.1935139019082875,
RP3-340N1.2,0.1667078205585259,0.0731671426668945,
PLA2G2C,0.2486299617329239,0.0259818824788078,
UBXN10-AS1,-0.1363485148418909,0.1926200624874682,
UBXN10,-0.097006078260851,0.2972656032371882,
LINC01757,0.0010779273382445,0.9516624802519882,
VWA5B1,-0.0778227584352379,0.2495608755356241,
RP4-745E8.2,-0.0067999237848652,0.8442322091238941,
LINC01141,-0.0930498593881668,0.0283663231262715,
RP4-749H3.2,-0.003355144550297,0.5571645684405945,
CAMK2N1,-0.2717962499070689,0.0143635978155987,
MUL1,0.0780777304387524,0.2452658803696095,
RPS4XP4,-0.0038678117516336,0.8421953719787104,
FAM43B,-0.1220143801659461,0.1378620792680947,
CDA,0.0479896025024841,0.5245399771204637,
PINK1,0.026929958337862,0.7079463502062275,
PINK1-AS,0.0814847968368531,0.0359383513930393,
DDOST,-0.1348740807976631,4.428629997414995e-06,
KIF17,-0.1540504062282993,0.1023189759122328,
RP5-930J4.5,0.0089428732696022,0.5120362463725622,
SH2D5,-0.0615385129459249,0.5412597841036615,
RP5-930J4.2,-0.0132461133035414,0.5564088745316831,
HP1BP3,-0.0521356347195553,0.2225783189521728,
EIF4G3,0.0303944420826503,0.5099831672067909,
RNU7-200P,-0.0023964400975062,0.4768112374906381,
MIR1256,-0.0239315180178903,0.1659290660440399,
RPS15AP6,-0.0528679180320992,0.5317359079308717,
RP11-487E1.2,0.0516162171462449,0.2077628861212443,
HSPE1P27,0.0401350163131555,0.4138299194701893,
ECE1,0.1151740221583385,0.0836747789598403,
RP3-329E20.2,0.0420233334875941,0.6649079132926798,
RP5-1071N3.1,0.104565849080894,0.0943078580783635,
PPP1R11P1,0.0171025184919321,0.751126754888108,
RP11-293F5.8,0.0111480050547825,0.717305427191089,
RP11-293F5.1,0.0094416042415363,0.6430193952939507,
NBPF2P,-0.0574450322464205,0.501140787797909,
HS6ST1P1,0.0845645291574685,0.3580168927607631,
CROCCP5,-0.0356523487125335,0.3053652572703057,
NBPF3,-0.0063070326353486,0.9368815240601448,
PFN1P10,-0.0029445979651396,0.7848591602635051,
ALPL,0.4776553136462443,0.0017460775852066,
RP11-63N8.3,0.3013433871072707,0.0118608023406075,
RAP1GAP,0.344296301202869,0.0575060040429005,
USP48,0.0372741055198267,0.1429042285643566,
RP11-132G19.3,0.06065230613805,0.0975343228438477,
LDLRAD2,-0.3430356074063369,0.0001781468414,
HSPG2,0.0196498571563406,0.8121629538921505,
RP11-26H16.1,-0.1230143282682525,0.0334558124287528,
RP11-26H16.4,0.0958486922230261,0.2964374922530882,
CELA3B,0.3179333711170792,0.1252841816784657,
RN7SL386P,0.0153180388143159,0.3612095861685989,
RNU6-1022P,0.0009546193180581,0.829024538284341,
CELA3A,0.2411779825837435,0.3270851966228048,
RN7SL186P,-0.0006325884978415,0.9756789316244558,
RNU6-776P,0.0089805915908873,0.1399922132961239,
LINC01635,-0.148468305386879,0.0564437828930083,
LINC00339,0.0616726256593857,0.076280021843826,
CDC42,0.0510683440025565,0.2038123136803677,
CDC42-IT1,-0.0389039611087841,0.674054930146219,
RP1-224A6.8,-0.0334216488921082,0.7129873365644226,
RP1-224A6.9,-0.0268159259251353,0.7917918821189888,
WNT4,0.0915799894926731,0.3483117123399688,
MIR4418,0.0007576624010616,0.8316062202181206,
RP11-415K20.1,-0.0062082982313625,0.866760800162508,
RP11-415K20.2,-0.0285136832198265,0.2337518264303445,
ZBTB40,-0.0730178452282444,0.1166564856560218,
ZBTB40-IT1,-0.1889226404910227,0.0252255740895252,
EPHA8,-0.0873125843570366,0.2609176783161183,
MIR6127,0.0069542694211027,0.1603314696236162,
C1QA,-0.0247355387988052,0.8461810326669224,
C1QC,0.0397549678324298,0.7883349166106617,
C1QB,0.011424228852776,0.9339302677884695,
EPHB2,0.0600382483161789,0.4901356680755688,
MIR4684,-0.0037945803596341,0.3350363196345275,
RP11-69E9.1,-0.0062297993153754,0.5813532808918257,
MIR4253,0.0032572590227936,0.1603314696236162,
LACTBL1,-0.0377015244210366,0.2297515531171555,
C1orf234,0.0270296640894032,0.6040127763778972,
KDM1A,-0.039459753217966,0.2993435741633601,
RP1-184J9.2,0.0471287487397358,0.1280489910314282,
MIR3115,-0.0029416382058511,0.4768112374906378,
MIR4419A,0.0021534383583724,0.5038646751369671,
LUZP1,-0.1737610280769661,0.0020737445092833,
RP5-979D14.1,-0.0139855464892371,0.7516069774280464,
RNU6-514P,-0.0051521236153228,0.4060432815565941,
RNU6-135P,0.0047560240303654,0.5006594083645092,
HTR1D,-0.0564385517044445,0.2467320914835111,
RP5-1057J7.1,-0.0518234806203069,0.3167758759061348,
LINC01355,0.2448103653319718,0.0040642981106661,
HNRNPR,-0.0397326139253948,0.3117387623892489,
ZNF436,0.1398681550970451,0.0149719703943864,
ZNF436-AS1,0.104992824125842,0.222922120417445,
RP5-1057J7.7,0.0617554471808226,0.4398414723720013,
TCEA3,-0.0077520315291988,0.9378856322381772,
RP4-654C18.1,0.0056104525114779,0.6933817940281048,
ASAP3,-0.1368865407342291,0.0973585723873036,
E2F2,-0.0416991911112357,0.5877521259447528,
RP1-150O5.3,-0.0219334742416097,0.7379371641801246,
ID3,-0.1289762058222482,0.1391355346668003,
MDS2,-0.0384574464045305,0.7262845949766483,
RP11-223J15.2,-0.0093362873987813,0.7687561117593864,
RPL11,-0.1428269737539761,0.0365714339862418,
ELOA,-0.0875683627431398,0.0003613497276429,
ELOA-AS1,-0.0397257737350775,0.4561900751710988,
PITHD1,-0.0111310756475475,0.8153988078813187,
LYPLA2,-0.02671363503837,0.5602049561969966,
GALE,-0.0649799850849381,0.0897013406230858,
HMGCL,0.0198335308686854,0.6106243224075548,
FUCA1,0.025637276787983,0.6570494120838271,
CNR2,0.0332502116419529,0.6794216858212834,
BTBD6P1,-0.0017007955277869,0.9869446174847384,
RP11-4M23.3,-0.0252994592954225,0.2044917812428346,
MIR378F,0.0023651683611495,0.6134262335783052,
RP11-4M23.4,0.0472945088393353,0.5202913173959705,
PNRC2,0.0627272475457197,0.1546045569130087,
SRSF10,0.0177600620712037,0.6966389422612429,
RP11-4M23.7,0.0023018706171431,0.7961485497204439,
RP11-293P20.2,-0.0157507387117244,0.2176195296351165,
MYOM3,-0.0220791416166695,0.8793651611083227,
RP11-293P20.4,0.0046469903191967,0.3557188356682934,
IL22RA1,0.0511436869306799,0.6144335596342158,
IFNLR1,0.1487701553589943,0.083604279961287,
RP11-10N16.2,0.0293597744680389,0.4068202197893202,
RP11-10N16.3,0.0223708108227228,0.6676760144491234,
GRHL3,0.0822173126526742,0.4295632844935695,
STPG1,-0.0102936928556158,0.8407918387091732,
NIPAL3,-0.1416517390026505,0.0051775527851307,
RCAN3,-0.0778897857346447,0.2361809109746143,
RP4-594I10.3,-0.0007629035864937,0.9791725503585846,
NCMAP,-0.1652709665946956,0.1427881915082792,
RP11-496D1.2,-0.0062193063176258,0.6822650236199503,
SRRM1,-0.0800894819582169,0.1185865230265283,
CLIC4,0.1401528007740497,0.0095582122539698,
RNU6-1208P,-0.0043381216684485,0.6210518116151984,
RUNX3,-0.3674095529328816,0.0050182596336814,
MIR6731,0.0088815688726975,0.4121772193583662,
RP11-84D1.1,0.0232116765688261,0.8190309976138335,
RP11-84D1.2,0.0025282717075574,0.9577083431732016,
MIR4425,0.0054363293055684,0.4246914073106865,
RP4-799D16.1,0.2286948878567065,0.0155527420275388,
RP4-781L3.1,0.0344555663848247,0.5699613869257071,
RP4-706G24.1,0.0023942169344835,0.96423653946122,
SYF2,0.1220630550815304,0.0116411285995983,
RSRP1,0.1533299348120071,0.0214745479983385,
RP3-465N24.6,0.0897661403567862,0.3219975282704829,
RP3-465N24.5,0.2800075670030939,0.025000085135287,
RHD,0.0312248938176289,0.8498192585453991,
SDHDP6,0.2061554924178161,0.1380209283568921,
RP11-335G20.7,0.015377334387984,0.0310960514105837,
TMEM50A,0.1430650984685955,0.0036074055613892,
RHCE,-0.1849327444900008,0.26313600677817,
RP3-469D22.1,0.0718259378703761,0.3917524634290771,
TMEM57,-0.0336274763409919,0.5068858988743226,
LDLRAP1,0.0195637920940896,0.7354767226681227,
RP11-70P17.1,-0.1137820346843917,0.266250725425614,
MAN1C1,-0.0326639003130264,0.5627799792994387,
RP1-187B23.1,-0.294827424065899,0.0464560920803176,
SELENON,-0.0605880830339039,0.0871117066052053,
RP1-317E23.3,0.1407649955590698,0.0729121879802455,
MTFR1L,-0.0597533595642813,0.0022025655011212,
AUNIP,0.0438459014665415,0.6514017640940122,
RP1-125I3.2,0.028835022508443,0.6603164366166172,
PAQR7,-0.0907835369983995,0.1123569769766223,
STMN1,-0.0676208689607224,0.4414420119391563,
SNRPFP2,-0.0247239086650619,0.4317013062454978,
RP1-125I3.4,-0.0156441454463386,0.3674912041843106,
MIR3917,-0.0024880528895662,0.5956746281394978,
PAFAH2,-0.0870144458751932,0.0658199276320164,
RNU6-110P,-0.0126632380851885,0.5145608610866703,
SCARNA17,-0.001948096914964,0.7862548541139307,
SCARNA18,0.0012037550919007,0.749866198456058,
EXTL1,-0.0083068787677267,0.9346528933600928,
SLC30A2,0.0056970173172689,0.9448583338326402,
RP11-96L14.9,0.0113512686484126,0.6654094553272428,
TRIM63,0.0764029390646068,0.652261818122488,
PDIK1L,0.0920170132920058,0.2419185204291561,
FAM110D,-0.2098505378837257,0.0709412927967413,
RP11-96L14.8,-0.0187982253486112,0.5936384624222164,
RP11-96L14.7,-0.0573349159036818,0.4354914559938647,
ZNF593,0.0125610954094359,0.3806569834108806,
CNKSR1,0.0264329039946733,0.7476092244462667,
CATSPER4,0.0834917365365093,0.0914179871790824,
RP11-231P20.2,-0.0259929519867603,0.7862777953002968,
RP11-231P20.6,-0.0275145453164084,0.4062185495934408,
CEP85,-0.0511217625519059,0.2649840631847113,
RP11-231P20.5,-0.157639210214369,0.0165430258761168,
SH3BGRL3,-0.1418169435758156,0.005995495635981,
UBXN11,-0.1996941869483571,6.952383504328988e-06,
CD52,-0.1934022776410591,0.0074303509906259,
AIM1L,0.0139754613196346,0.8376920158994456,
RP11-569G9.7,0.0225124252827568,0.7090386624880689,
ZNF683,-0.3222263483615971,0.0989994116733682,
LIN28A,0.0710481469714261,0.303920517800019,
DHDDS,-0.0479361735077491,0.0634038045029215,
RP3-476K8.4,0.0678860166402133,0.4383944780549369,
RP3-476K8.3,0.1929073423996829,0.0143795480513466,
HMGN2,0.0378832133385699,0.3971828107283743,
DPPA2P2,0.3544019057794564,0.0048982640498805,
RPS6KA1,0.1301881123869787,0.0521359930331917,
MIR1976,0.0040171750513698,0.664956937698503,
RN7SL679P,0.0411568552321837,0.0601217215813981,
RNU7-29P,0.0017293582225207,0.6698505266951787,
RP11-492M19.3,0.0019257721182998,0.8930905852385072,
snoU13,-0.0100428591114424,0.2115018537847693,
RP4-785J1.1,0.0027366354613127,0.811085765766562,
RP5-968P14.2,0.0562624925346681,0.5255166136600682,
ARID1A,0.1394874361248202,0.0012024311423482,
PIGV,0.1738996375590724,0.0090577914015042,
RN7SL165P,0.0205935589237788,0.6543855079161427,
ZDHHC18,0.1117228637746067,0.0842856259325478,
SFN,0.0469399212602083,0.6037447424784644,
GPN2,-0.026970782542203,0.3120481541946573,
GPATCH3,-0.0402600992152567,0.2720251779388197,
NUDC,-0.1191960873166635,0.0292308736271944,
NR0B2,-0.0091845339286093,0.9407165752682456,
KDF1,0.0639315670478548,0.5123606934203803,
RPL12P13,-0.0961936786375105,0.1339440251688842,
RP11-344H11.5,-0.0090296969441343,0.5551850892506016,
OSTCP2,-0.0114977353677607,0.6566276953107595,
TRNP1,-0.0444891656433452,0.6221126092907714,
FAM46B,0.0165159506061562,0.865256742720986,
SLC9A1,0.1391635017271345,0.0122442802070347,
RP11-40H20.5,6.561765487469355e-05,0.9988226859678576,
CHCHD3P3,-0.0016111015844477,0.981456121212952,
NPM1P39,-0.0183330932341089,0.8276627556918633,
SNRPEP7,0.0256865252982146,0.098603534795587,
RP11-40H20.4,-0.006253807876797,0.7873432422467417,
WDTC1,-0.0161940698855863,0.724849352660978,
RP11-4K3__A.3,0.1396800373955551,0.1112032132630617,
TMEM222,0.0487373302314789,0.4146618743554514,
RNU6-48P,0.0677882518074021,0.0955022919508926,
ACTG1P20,0.0796591908613503,0.3321851966267529,
SYTL1,-0.0982481588929815,0.02051319916872,
MAP3K6,-0.0118333848678441,0.8054778241203492,
FCN3,-0.1441413137310676,0.3398293417006353,
CD164L2,-0.0889069029498187,0.3801429764623135,
RP1-144C9.2,0.0313789354553066,0.0581072211072387,
GPR3,-0.014947729652231,0.8640517588994544,
WASF2,-0.0144184661746258,0.7377758196219968,
RP4-752I6.1,-0.0482006720981962,0.3582712190234864,
RP1-159A19.4,0.0996013481373605,0.2240390178134735,
AHDC1,-0.0785855028401076,0.2164187445687615,
FGR,0.0532505809017435,0.3976067029973762,
RP1-159A19.3,0.0745526265354648,0.3455205309924201,
RP11-288L9.1,0.0058590217660055,0.9364316298042076,
IFI6,-0.0361747143777038,0.7054752447992603,
RP11-288L9.4,-0.0397862476690463,0.7481820050073291,
RNU6-949P,-0.002736095567504,0.316473629740095,
CHMP1AP1,-0.0168930872355265,0.5327942775089045,
RNU6-424P,0.0099486322633671,0.2823322216733049,
FAM76A,0.0052564823733757,0.8536035722526006,
RP3-426I6.2,-0.0859290949347694,0.2215851042252427,
RPEP3,0.0153482409900795,0.7321435802208309,
STX12,0.0346347645014728,0.3204677578162501,
RP3-426I6.5,-0.1437260079359584,0.1375201822083379,
RP3-426I6.6,0.141900803290134,0.1238521696745104,
RNU6-1245P,-0.0203067575471856,0.229362856318839,
PPP1R8,0.0699343792774369,0.0439807869670557,
SCARNA1,-0.0117905133478554,0.6704723112698971,
THEMIS2,0.0697838661574824,0.1878990335784507,
RPA2,0.0463209449248122,0.0919301019964966,
SMPDL3B,0.1922590318268078,0.0160566750456745,
RP11-460I13.2,0.0267187304881226,0.5987188555336571,
XKR8,0.0695635000656893,0.2861985617973966,
EYA3,0.0430627697849881,0.1912858817194725,
RP11-460I13.6,-0.0613667321011232,0.5483589650553781,
RN7SL559P,0.0406813295325545,0.3535302598617943,
SPCS2P4,0.1616411393983136,0.0517992432911396,
RP5-1053E7.2,0.1172510668974558,0.011166643213559,
RP5-1053E7.3,0.1176736115698243,0.2266251812621101,
RNU6-176P,0.1958687645898677,0.0088825617760201,
PTAFR,0.3410510527289087,0.0155888855982987,
DNAJC8,-0.0319590820961678,0.1569340771564837,
ATPIF1,-0.0942283692432438,0.0092967718347681,
RP5-1092A3.4,0.0370593507536912,0.4821298758236804,
RP5-1092A3.5,-0.0153899923179455,0.7919063836554286,
SESN2,0.0187840360069959,0.7726519541391721,
MED18,0.269666573474618,0.0202248853332267,
PHACTR4,-0.048469933099491,0.1786930437062847,
RP1-308E4.1,-0.0662622913062922,0.0758793863376544,
RNU6ATAC27P,-0.0592091034801728,0.0228203147380775,
RCC1,0.002379401013622,0.9515678263103916,
SNORA73A,0.1281824057476284,0.1821736672951403,
SNORA73B,0.0122246387288626,0.8978684997119413,
PRDX3P2,0.1212029515801354,0.051477384003355,
RP4-669K10.8,0.0728909423213472,0.4469775530147255,
TRNAU1AP,0.0462903881485343,0.2185039031906144,
SNHG12,-0.1168556372427597,0.1068098895528947,
SNORD99,0.0002006777446927,0.9918320601965964,
SNORA61,-0.1124657660102499,0.2140493404696494,
SNORA44,-0.2439586179387489,0.0230532646302028,
SNORA16A,0.0,,
TAF12,0.1503912513257481,0.0035865764436503,
RAB42,0.1434968699759276,0.135653197261879,
LINC01715,0.0559856368353358,0.5262120115421847,
RNU11,0.0,,
GMEB1,-0.0345158889042852,0.1506051531024916,
SCARNA24,-0.0073532220306556,0.7625462865900301,
YTHDF2,-0.0077198728533783,0.771759004262025,
OPRD1,0.018320695071079,0.8175185586422217,
RP1-212P9.3,0.1416464944534842,0.0470115041822557,
EPB41,0.0503198749050361,0.4361895088921507,
RP4-604A21.1,-0.0806450517628143,0.2092937488221059,
Metazoa_SRP,0.0082349388706072,0.8529016232625358,
TMEM200B,0.0811974118432941,0.3766333044736805,
RP11-242O24.3,0.0285917886302719,0.2743731078813092,
SRSF4,-0.0406733832082248,0.2457947281667808,
uc_338,0.1176388559510068,0.1137097231287222,
MECR,-0.0545872243315729,0.2508154726001392,
RP11-467D18.2,0.1024858176483008,0.0724864894784404,
PTPRU,-0.0268074336824437,0.7606157062923607,
LINC01756,-0.0031825031528077,0.8654532760856184,
RP11-810H18.1,-0.0047876522415788,0.22318742893881,
RP4-656G21.1,-0.0049116797727599,0.2247029296392038,
RP11-179G8.1,0.001642445840636,0.902658767511788,
LINC01648,0.0184306609524281,0.3412927950053843,
RP5-893G23.1,0.0580997095826411,0.4906788487953998,
RP3-357I16.1,-0.0053798619810795,0.4473882788303716,
RP4-591L5.1,-0.0096724970022638,0.4294325530472093,
RP4-591L5.2,0.0046557461542816,0.6382129530644096,
MATN1,0.0544286331739064,0.6158970262848288,
MATN1-AS1,-0.0586366587474492,0.5126608573576279,
LAPTM5,-0.0473163881377504,0.2553973442233992,
MIR4420,-0.0866244048496803,0.2007717784486165,
RP5-1125N11.1,-0.0125029427622255,0.3188966133347519,
LINC01778,-0.0637534606682508,0.0670142238220672,
RN7SKP91,0.0202193298936089,0.0546462021693862,
RP1-65J11.5,0.001209402767812,0.9605174874707656,
SDC3,-0.0756494189447867,0.3757540994761758,
RN7SL371P,-0.0062123490881702,0.2356508813920759,
PUM1,0.0367829459956194,0.340015025477674,
RP11-201O14.1,-0.0363768418028858,0.5057502624760529,
RP11-201O14.2,-0.0270177184729158,0.3602602360750645,
SELENOWP1,0.006422979709364,0.6544080871665703,
RP11-490K7.1,-0.0188271020963605,0.4954622938847481,
NKAIN1,0.0919312725387839,0.3242973620973062,
SNRNP40,-0.001284269086823,0.965446901755686,
RP11-490K7.4,0.0580303831464773,0.6061532970099265,
ZCCHC17,-0.0007219390064854,0.9827497182370002,
RP11-266K22.2,-0.0345155790523359,0.3915554875670579,
FABP3,-0.0974317233935524,0.4524105380547583,
SERINC2,-0.2894378600992956,0.0009973776132136,
